seller_gst,product_category,subtotal,taxes,total_amount,gst_percentage,is_fraud,fraud_type
18SLRUY8891A1Z5,Services,15935.96,796.8,16732.76,18.0,1,Rate Mismatch
N4OQFPTT2X6Z1XJ,Books,2967.66,148.38,3116.04,5.0,1,Invalid GSTIN
23LLXXT0131U1Z5,Books,39967.44,1998.37,41965.810000000005,5.0,0,None
36DFTAV4456A1Z5,Grocery,5484.32,274.22,5758.54,5.0,0,None
12WICWQ7600I1Z5,Services,43514.3,2175.72,45690.020000000004,18.0,1,Rate Mismatch
05FCKJP2227D1Z5,Essential Medicine,32892.56,3947.11,36839.67,12.0,0,None
33PGDSC6767E1Z5,Services,5523.49,994.23,6517.719999999999,18.0,0,None
30WVMUY8731B1Z5,Essential Medicine,40034.68,4804.16,44838.84,12.0,0,None
17VSYVS1958J1Z5,Electronics,43259.8,7786.76,50996.560000000005,18.0,1,Calculation Error
27ZMJBB4936V1Z5,Services,47643.08,8575.75,56218.83,18.0,0,None
10UUQJO5322N1Z5,Grocery,36235.54,1811.78,38047.32,5.0,0,None
27LWWEH1685H1Z5,Services,32686.79,5883.62,38520.41,18.0,1,Calculation Error
33DRXAN4864R1Z5,Luxury Goods,35980.87,10074.64,46055.51,28.000000000000004,0,None
10DGCQR5155I1Z5,Services,12834.69,2310.24,15144.93,18.0,0,None
02QCXSJ7054C1Z5,Essential Medicine,45723.83,5486.86,51210.69,12.0,0,None
28XZRPJ9903L1Z5,Luxury Goods,13004.1,3641.15,16645.25,28.000000000000004,0,None
36MUYVB0384R1Z5,Essential Medicine,857.47,102.9,960.37,12.0,0,None
07OJAJU0573I1Z5,Books,11882.33,594.12,12476.45,5.0,0,None
22OKFIH2146R1Z5,Electronics,39701.48,0,-100,18.0,1,Anomalous Value
32FAAIO7380G1Z5,Luxury Goods,22844.54,6396.47,29241.010000000002,28.000000000000004,0,None
29OQANI5325Q1Z5,Luxury Goods,7132.84,0,-100,28.000000000000004,1,Anomalous Value
30DPSHU9650F1Z5,Luxury Goods,48389.28,13549.0,61938.28,28.000000000000004,0,None
19WCLCN1876V1Z5,Services,46752.87,8415.52,55168.39,18.0,0,None
11RXBNJ8197A1Z5,Services,27415.24,4934.74,32349.980000000003,18.0,0,None
35HRQAU7982H1Z5,Grocery,36966.93,0,-100,5.0,1,Anomalous Value
26CAAXX1451I1Z5,Luxury Goods,19194.8,5374.54,24569.34,28.000000000000004,0,None
01YSFHO4734N1Z5,Grocery,43559.65,2177.98,45737.630000000005,5.0,0,None
06PVLFF6799D1Z5,Books,30517.02,1525.85,32042.87,5.0,0,None
05VRKGU5187S1Z5,Luxury Goods,43898.76,12291.65,56190.41,28.000000000000004,0,None
24LUCDX6628Q1Z5,Books,44528.04,2226.4,46854.44,5.0,1,Calculation Error
26RLXIB3086Q1Z5,Luxury Goods,17776.53,0,-100,28.000000000000004,1,Anomalous Value
36LVFPK7773R1Z5,Electronics,33016.79,1650.84,34667.63,18.0,1,Rate Mismatch
28NUJDS8396C1Z5,Services,5611.1,1010.0,6621.1,18.0,0,None
03ZVSPU4114P1Z5,Grocery,16870.29,843.51,17713.8,5.0,0,None
R9FMZOSV799M5VW,Services,23325.27,4198.55,27523.82,18.0,1,Invalid GSTIN
15CXUSC0128Z1Z5,Electronics,9771.46,1758.86,11530.32,18.0,0,None
25RAATM6521X1Z5,Essential Medicine,41363.92,4963.67,46377.59,12.0,1,Calculation Error
05XPKMH8889A1Z5,Books,1751.15,87.56,1938.71,5.0,1,Calculation Error
37RBLEL8274D1Z5,Electronics,44530.18,8015.43,52545.61,18.0,0,None
15UAKIC9856A1Z5,Services,4386.72,0,-100,18.0,1,Anomalous Value
Y8SK33V0ZKJ26LW,Books,40912.73,2045.64,42958.37,5.0,1,Invalid GSTIN
26OOUPE4406A1Z5,Luxury Goods,40160.2,11244.86,51405.06,28.000000000000004,0,None
29GQGUG3777I1Z5,Services,1680.13,302.42,1982.5500000000002,18.0,0,None
36EXREH9895I1Z5,Essential Medicine,30716.68,1535.83,32252.510000000002,12.0,1,Rate Mismatch
28JQDVX8722Q1Z5,Essential Medicine,46866.75,5624.01,52490.76,12.0,0,None
24BFWEQ7723Q1Z5,Electronics,30598.56,5507.74,36106.3,18.0,0,None
17QDXON6067R1Z5,Electronics,41110.66,7399.92,48510.58,18.0,0,None
09VFHEF4100B1Z5,Books,43917.8,2195.89,46113.69,5.0,0,None
32GANMB4656Y1Z5,Electronics,37354.14,6723.75,44027.89,18.0,1,Calculation Error
15RBVKP4623A1Z5,Electronics,46167.7,8310.19,54477.89,18.0,0,None
36QGKDB4319D1Z5,Luxury Goods,21026.57,5887.44,26914.01,28.000000000000004,0,None
05RNKCO9054T1Z5,Services,42779.32,7700.28,50479.6,18.0,0,None
35YBLPO7919V1Z5,Luxury Goods,20045.55,5612.75,25658.3,28.000000000000004,0,None
09NTZFQ1998G1Z5,Electronics,33163.64,5969.46,39133.1,18.0,0,None
03FAVQV3805U1Z5,Grocery,30360.33,1518.02,31878.350000000002,5.0,0,None
14GZSCE7897U1Z5,Electronics,21342.34,3841.62,25183.96,18.0,0,None
34FDIJN8331F1Z5,Luxury Goods,41365.85,11582.44,52948.29,28.000000000000004,0,None
14BIRTG5681N1Z5,Grocery,22545.13,1127.26,23672.39,5.0,0,None
24ZBOIJ3217W1Z5,Essential Medicine,14162.61,1699.51,15862.12,12.0,0,None
35QIRWAOXA8KQ9T,Electronics,7717.82,1389.21,9107.029999999999,18.0,1,Invalid GSTIN
18FWXOA5613G1Z5,Luxury Goods,10037.6,2810.53,12848.130000000001,28.000000000000004,0,None
19SIMOQ3244O1Z5,Essential Medicine,8205.73,984.69,9190.42,12.0,0,None
34HYOTE2598B1Z5,Luxury Goods,2297.02,643.17,2890.19,28.000000000000004,1,Calculation Error
6MLFJ669H3U1KSM,Electronics,33245.61,5984.21,39229.82,18.0,1,Invalid GSTIN
16ZMRZG0552O1Z5,Essential Medicine,18235.49,2188.26,20423.75,12.0,0,None
23YMUZY0686U1Z5,Books,40154.1,2007.7,42161.799999999996,5.0,0,None
36VKIWB1109Y1Z5,Grocery,39115.78,1955.79,41071.57,5.0,0,None
14KBTVI0373E1Z5,Services,16467.73,2964.19,19431.92,18.0,0,None
28FVZBD3394R1Z5,Grocery,34313.31,1715.67,36028.979999999996,5.0,0,None
16VTOMR1398N1Z5,Luxury Goods,10066.63,2818.66,12885.289999999999,28.000000000000004,0,None
25JIVFL8040O1Z5,Electronics,507.33,91.32,598.65,18.0,0,None
27XMJDB2486S1Z5,Grocery,29504.95,1475.25,30980.2,5.0,0,None
03HNUET2259G1Z5,Grocery,20369.29,1018.46,21387.75,5.0,0,None
05RNGLU1420M1Z5,Books,32512.21,1625.61,34137.82,5.0,0,None
07AYRFQ8238D1Z5,Grocery,3134.05,156.7,3290.75,5.0,0,None
BJYA6E37WLBGOLD,Books,46538.8,2326.94,48865.740000000005,5.0,1,Invalid GSTIN
07POJTW4227W1Z5,Electronics,23652.66,4257.48,27910.14,18.0,0,None
16WCHKN9235K1Z5,Luxury Goods,39781.06,11138.7,50919.759999999995,28.000000000000004,0,None
37JYHUU4166G1Z5,Services,27489.92,4948.19,32438.109999999997,18.0,0,None
12NWJCA3435F1Z5,Books,6837.49,341.87,7279.36,5.0,1,Calculation Error
27JQDUW6920I1Z5,Electronics,18246.81,2189.62,20436.43,18.0,1,Rate Mismatch
36RCKRI7747P1Z5,Essential Medicine,7991.29,958.95,8950.24,12.0,0,None
22RHQXN6583N1Z5,Luxury Goods,43998.2,12319.5,56317.7,28.000000000000004,0,None
29DXJVK6690S1Z5,Luxury Goods,25075.41,7021.11,32096.52,28.000000000000004,0,None
C43P24M5B3KRJ4P,Books,44199.98,2210.0,46409.98,5.0,1,Invalid GSTIN
08FFTZG0239O1Z5,Books,31347.92,1567.4,32915.32,5.0,0,None
11FSCVW1197I1Z5,Electronics,22494.57,2699.35,25193.92,18.0,1,Rate Mismatch
13TTQZD3950V1Z5,Grocery,6442.93,0,-100,5.0,1,Anomalous Value
07SDQVN4766G1Z5,Services,18814.81,3386.67,22201.480000000003,18.0,0,None
13CZLEE3138T1Z5,Services,40231.18,7241.61,47422.79,18.0,1,Calculation Error
31KVUCH6007H1Z5,Essential Medicine,39465.27,4735.83,44201.1,12.0,0,None
31QWGBH5718V1Z5,Luxury Goods,16620.92,4653.86,21274.78,28.000000000000004,0,None
20HJFTI1884N1Z5,Essential Medicine,35301.89,9884.53,45186.42,12.0,1,Rate Mismatch
31YWFPN7850S1Z5,Grocery,8806.75,0,-100,5.0,1,Anomalous Value
34RNLPI6851K1Z5,Essential Medicine,16732.39,2007.89,18740.28,12.0,0,None
16HEQHD2396B1Z5,Services,21197.88,3815.62,25013.5,18.0,0,None
03OINTY1873T1Z5,Luxury Goods,30680.43,8590.52,39270.95,28.000000000000004,0,None
12HJQVW2926D1Z5,Electronics,12098.7,2177.77,14276.470000000001,18.0,0,None
5WM7HOP19Y62RTU,Books,36742.0,1837.1,38579.1,5.0,1,Invalid GSTIN
15MHLLV7565D1Z5,Books,45737.28,2286.86,48024.14,5.0,0,None
13ODRIV0243G1Z5,Luxury Goods,11636.37,3258.18,14894.550000000001,28.000000000000004,0,None
21FHZQD4034T1Z5,Electronics,49143.71,8845.87,57989.58,18.0,0,None
35EDLKV3794K1Z5,Luxury Goods,44910.02,12574.81,57484.829999999994,28.000000000000004,0,None
25IONLE9478C1Z5,Services,23637.62,0,-100,18.0,1,Anomalous Value
18BDBCK6091X1Z5,Luxury Goods,49593.85,5951.26,55545.11,28.000000000000004,1,Rate Mismatch
34AYNGE0813V1Z5,Services,31452.5,5661.45,37113.95,18.0,0,None
32XKXCB4313T1Z5,Books,13233.63,661.68,13895.31,5.0,0,None
39UKD7WHZ8CHDVB,Essential Medicine,9971.04,1196.52,11167.560000000001,12.0,1,Invalid GSTIN
35EXBYE3507O1Z5,Luxury Goods,19686.07,0,-100,28.000000000000004,1,Anomalous Value
16XVLZS3719E1Z5,Electronics,42004.54,7560.82,49565.36,18.0,0,None
29QHKLD4116E1Z5,Books,7355.67,367.78,7723.45,5.0,0,None
26URYBO9904X1Z5,Electronics,42477.47,0,-100,18.0,1,Anomalous Value
35LGUIG0844R1Z5,Essential Medicine,6930.04,831.6,7761.64,12.0,0,None
37BRHBH2707L1Z5,Essential Medicine,6756.2,810.74,7566.94,12.0,0,None
27JTVDF5742T1Z5,Books,46852.86,2342.64,49195.5,5.0,0,None
973IRME14850MSQ,Services,44113.76,7940.48,52054.240000000005,18.0,1,Invalid GSTIN
21RDUWV8183M1Z5,Luxury Goods,25483.4,7135.35,32568.75,28.000000000000004,1,Calculation Error
20MXSRD6443M1Z5,Luxury Goods,34567.28,9678.84,44246.119999999995,28.000000000000004,0,None
31LASUC1902T1Z5,Books,39992.63,4799.12,44791.75,5.0,1,Rate Mismatch
26VNCWP5187C1Z5,Essential Medicine,923.32,110.8,1034.1200000000001,12.0,0,None
LSICXG3L3FHRJ0E,Essential Medicine,4889.25,586.71,5475.96,12.0,1,Invalid GSTIN
28FYSMQ3418J1Z5,Grocery,29460.34,1473.02,30933.36,5.0,0,None
24YIOAP6709X1Z5,Books,49090.42,2454.52,51544.939999999995,5.0,0,None
03EBVAY4445U1Z5,Services,8286.81,0,-100,18.0,1,Anomalous Value
15WSCMD3368Y1Z5,Services,38392.85,6910.71,45303.56,18.0,0,None
26DYXCE1693P1Z5,Books,14134.94,706.75,14841.69,5.0,0,None
23VMBEL8492N1Z5,Luxury Goods,42843.52,11996.19,54839.71,28.000000000000004,0,None
35HBDQT4597W1Z5,Luxury Goods,43320.26,12129.67,55449.93,28.000000000000004,0,None
18DAVYB3776N1Z5,Essential Medicine,872.44,0,-100,12.0,1,Anomalous Value
BHO4V0LGV68IBBI,Essential Medicine,40050.04,4806.0,44856.04,12.0,1,Invalid GSTIN
20KEDYS0751B1Z5,Services,32571.14,5862.81,38433.95,18.0,0,None
23JNODT8707M1Z5,Luxury Goods,32585.33,9123.89,41709.22,28.000000000000004,0,None
22ROXRO1218K1Z5,Essential Medicine,12899.49,1547.94,14547.43,12.0,1,Calculation Error
20CBBFN8251Q1Z5,Books,1373.19,0,-100,5.0,1,Anomalous Value
05ULVCQ1442T1Z5,Services,31020.73,0,-100,18.0,1,Anomalous Value
33TDEGT8103F1Z5,Luxury Goods,32778.38,9177.95,41956.33,28.000000000000004,0,None
15OTCPP0462W1Z5,Grocery,3182.5,159.12,3341.62,5.0,0,None
17HGDAS8568Z1Z5,Luxury Goods,45492.93,8188.73,53681.66,28.000000000000004,1,Rate Mismatch
02BDBAM2186B1Z5,Grocery,18794.46,939.72,19734.18,5.0,0,None
06TXYAT0071E1Z5,Grocery,6496.87,779.62,7276.49,5.0,1,Rate Mismatch
30EWHQG3965O1Z5,Grocery,25873.19,1293.66,27166.85,5.0,0,None
20PXPCZ1991T1Z5,Grocery,748.69,37.43,786.12,5.0,0,None
32NDIGS1293C1Z5,Grocery,31144.36,1557.22,32801.58,5.0,1,Calculation Error
27JEDAY1848W1Z5,Electronics,19020.04,0,-100,18.0,1,Anomalous Value
04MRQUT7650N1Z5,Grocery,31501.1,1575.06,33076.159999999996,5.0,0,None
11VYFKU8012V1Z5,Grocery,18783.5,0,-100,5.0,1,Anomalous Value
34BFUGS8050F1Z5,Books,30757.92,1537.9,32295.82,5.0,0,None
34JWUHE6641D1Z5,Grocery,10235.5,511.78,10747.28,5.0,0,None
11FESAT2664E1Z5,Services,3254.59,585.83,3840.42,18.0,0,None
02QAYDA6830E1Z5,Electronics,30837.54,5550.76,36388.3,18.0,0,None
13SQDIO0921Q1Z5,Essential Medicine,42541.41,5104.97,47646.380000000005,12.0,0,None
84MP7DD8WCGK2XU,Essential Medicine,9784.5,1174.14,10958.64,12.0,1,Invalid GSTIN
01KKCXL4397N1Z5,Grocery,14726.04,1767.12,16493.16,5.0,1,Rate Mismatch
24LCGHC8364U1Z5,Grocery,539.0,26.95,565.95,5.0,0,None
20OQCUB9721K1Z5,Electronics,41407.37,7453.33,48860.700000000004,18.0,0,None
34ZDAVG4873U1Z5,Grocery,22690.07,4084.21,26774.28,5.0,1,Rate Mismatch
12KWVRL6786Y1Z5,Electronics,35713.67,6428.46,42142.13,18.0,0,None
25BBDMC8527P1Z5,Books,3027.85,151.39,3179.24,5.0,0,None
22FNONY4063C1Z5,Essential Medicine,28441.31,3412.96,31854.27,12.0,0,None
01ADJAV3067E1Z5,Books,43041.47,2152.07,45193.54,5.0,0,None
15TZNPL2692N1Z5,Services,47575.53,8563.6,56139.13,18.0,0,None
35AOMRB3818U1Z5,Essential Medicine,46443.94,5573.27,52017.21000000001,12.0,0,None
13BGOYT4591R1Z5,Services,37575.05,6763.51,44338.560000000005,18.0,0,None
971VFK3WOFB7BXM,Essential Medicine,28318.63,3398.24,31716.870000000003,12.0,1,Invalid GSTIN
23KOQOF3049N1Z5,Books,22626.63,1131.33,23707.96,5.0,1,Calculation Error
18NFZBY6441R1Z5,Books,22072.04,6180.17,28252.21,5.0,1,Rate Mismatch
32PDVLV1096G1Z5,Services,46795.12,2339.76,49134.880000000005,18.0,1,Rate Mismatch
33NXRFW0010G1Z5,Luxury Goods,40869.39,11443.43,52312.82,28.000000000000004,0,None
26AHLUH4586V1Z5,Essential Medicine,27755.87,3330.7,31136.57,12.0,1,Calculation Error
31NFDME0157F1Z5,Luxury Goods,29788.45,0,-100,28.000000000000004,1,Anomalous Value
07AVTVX0512Z1Z5,Essential Medicine,33750.32,4050.04,37800.36,12.0,0,None
29WJVLU7205P1Z5,Grocery,21173.02,1058.65,22231.670000000002,5.0,0,None
06HVISW8353X1Z5,Grocery,5945.94,297.3,6243.24,5.0,0,None
13JGIEI7004X1Z5,Books,6156.68,307.83,6414.51,5.0,1,Calculation Error
31RBMYW2114N1Z5,Essential Medicine,13817.42,1658.09,15475.51,12.0,0,None
03OPBEY7953U1Z5,Books,40781.78,2039.09,42870.869999999995,5.0,1,Calculation Error
T7EX3TTTX27DH9C,Books,41338.99,2066.95,43405.939999999995,5.0,1,Invalid GSTIN
23ZVLZB5782H1Z5,Services,1046.5,188.37,1234.87,18.0,0,None
06KOTBZ2370Z1Z5,Essential Medicine,37765.54,4531.86,42297.4,12.0,0,None
29WSNJJ4480Z1Z5,Services,7071.72,1272.91,8344.630000000001,18.0,0,None
08NGTBL8769D1Z5,Books,39972.58,1998.63,41971.21,5.0,0,None
10NBCXX6337T1Z5,Luxury Goods,18827.81,5271.79,24099.600000000002,28.000000000000004,0,None
3LAZJ703PMC1EB8,Grocery,12859.89,642.99,13502.88,5.0,1,Invalid GSTIN
19DNOTD4745P1Z5,Books,250.63,12.53,263.15999999999997,5.0,0,None
PLKJZRAZ3PRATGH,Essential Medicine,8852.45,1062.29,9914.740000000002,12.0,1,Invalid GSTIN
5DKFUH31QVEZ8IO,Grocery,36490.09,1824.5,38314.59,5.0,1,Invalid GSTIN
11WMYVQ1239G1Z5,Electronics,27599.59,4967.93,32567.52,18.0,0,None
03AHFCF5073Y1Z5,Books,28776.03,1438.8,30214.829999999998,5.0,0,None
12HFUQT2757Z1Z5,Books,9676.8,483.84,10160.64,5.0,0,None
13ZGZXR4557A1Z5,Electronics,17259.9,3106.78,20366.68,18.0,0,None
02CWBNH2363V1Z5,Electronics,43533.15,7835.97,51369.12,18.0,0,None
25WVDSI7749W1Z5,Grocery,30789.37,1539.47,32328.84,5.0,0,None
02OCTDP9366D1Z5,Luxury Goods,36416.18,0,-100,28.000000000000004,1,Anomalous Value
12EIGPF9339E1Z5,Services,25475.18,3057.02,28532.2,18.0,1,Rate Mismatch
36TNSEW7388Y1Z5,Essential Medicine,4230.18,507.62,4737.8,12.0,0,None
05AMSQF8650W1Z5,Electronics,38067.23,6852.1,44919.33,18.0,0,None
EV99MNC2H2FUACS,Grocery,47394.49,2369.72,49764.21,5.0,1,Invalid GSTIN
13XTJHO4077T1Z5,Grocery,35332.57,1766.63,37099.2,5.0,0,None
15RKKZC7193Q1Z5,Essential Medicine,37388.91,4486.67,41875.58,12.0,0,None
08SIHJB6313A1Z5,Electronics,13301.72,2394.31,15696.029999999999,18.0,0,None
24HEKMR9723R1Z5,Essential Medicine,23924.32,2870.92,26795.239999999998,12.0,0,None
26OLBXS9755X1Z5,Luxury Goods,45859.49,12840.66,58700.149999999994,28.000000000000004,0,None
34NXTUD4463A1Z5,Grocery,43222.39,2161.12,45383.51,5.0,0,None
31LDMBX5997D1Z5,Essential Medicine,7654.07,382.7,8036.7699999999995,12.0,1,Rate Mismatch
20RJMYA5307P1Z5,Grocery,37403.2,1870.16,39273.36,5.0,0,None
03DSNUC8764W1Z5,Books,35529.81,1776.49,37306.299999999996,5.0,0,None
34IKPSW9439I1Z5,Grocery,15149.71,757.49,15957.199999999999,5.0,1,Calculation Error
35ZJEWF0386L1Z5,Services,33869.46,6096.5,39965.96,18.0,0,None
35OWQNA8527K1Z5,Electronics,213.55,38.44,251.99,18.0,0,None
06VJIIW9578M1Z5,Services,11129.17,2003.25,13132.42,18.0,0,None
3LVF96R39ZGKY5E,Grocery,17419.29,870.96,18290.25,5.0,1,Invalid GSTIN
CSKC83N05FF24JX,Books,39593.44,1979.67,41573.11,5.0,1,Invalid GSTIN
27EFVSX5845U1Z5,Services,11198.69,2015.76,13214.45,18.0,0,None
14MHTEO8994R1Z5,Electronics,8133.64,1464.06,9597.7,18.0,0,None
30ASAPD6560Z1Z5,Services,5457.84,982.41,6440.25,18.0,0,None
35HGWCV8266A1Z5,Services,27962.59,5033.27,32995.86,18.0,0,None
02PNCTP2828J1Z5,Luxury Goods,23142.86,6480.0,29622.86,28.000000000000004,0,None
37MDQVX9284A1Z5,Essential Medicine,30769.86,1538.49,32308.350000000002,12.0,1,Rate Mismatch
13SNXBB7431Z1Z5,Books,32767.8,1638.39,34406.19,5.0,0,None
28LASLD2772X1Z5,Services,37434.9,0,-100,18.0,1,Anomalous Value
01CUHUC6489V1Z5,Essential Medicine,38979.23,4677.51,43656.740000000005,12.0,0,None
11DFSQU6871M1Z5,Services,31788.04,1589.4,33377.44,18.0,1,Rate Mismatch
03QFANJ2989W1Z5,Luxury Goods,31671.15,8867.92,40539.07,28.000000000000004,0,None
18MGMEL4190F1Z5,Books,30917.03,5565.07,36482.1,5.0,1,Rate Mismatch
05RUCJD5407Y1Z5,Grocery,28687.7,1434.39,30122.09,5.0,0,None
15PILEF7108P1Z5,Services,28716.61,5168.99,33885.6,18.0,0,None
29EVWFC4620A1Z5,Services,36501.37,6570.25,43071.62,18.0,0,None
19IBVOC7510F1Z5,Grocery,20371.28,1018.56,21389.84,5.0,0,None
31TRGSO3885W1Z5,Luxury Goods,29125.69,8155.19,37230.88,28.000000000000004,1,Calculation Error
30XVYVD2691B1Z5,Books,32281.89,1614.09,33895.979999999996,5.0,0,None
10ITDGE6421V1Z5,Books,36072.57,1803.63,37876.2,5.0,0,None
15TCPFI0026G1Z5,Books,13210.74,1585.29,14796.029999999999,5.0,1,Rate Mismatch
27VBOPY3790N1Z5,Books,48240.68,2412.03,50652.71,5.0,0,None
37ZNYTL0432D1Z5,Electronics,41784.24,7521.16,49305.399999999994,18.0,0,None
05TOQSG7495Y1Z5,Luxury Goods,34032.63,1701.63,35734.259999999995,28.000000000000004,1,Rate Mismatch
04HVZZD9744Y1Z5,Essential Medicine,22704.21,2724.51,25428.72,12.0,0,None
21YYILM0325V1Z5,Essential Medicine,10978.75,1317.45,12396.2,12.0,1,Calculation Error
32LULRL7232O1Z5,Grocery,11892.11,594.61,12486.720000000001,5.0,0,None
XF87FICO9AHQTVD,Books,29822.02,1491.1,31313.12,5.0,1,Invalid GSTIN
05YFFAN2309E1Z5,Electronics,39994.49,0,-100,18.0,1,Anomalous Value
05UPXMY5787D1Z5,Essential Medicine,22817.21,2738.07,25555.28,12.0,0,None
17EVYIF5868N1Z5,Books,48742.35,2437.12,51179.47,5.0,0,None
01NPRWA1246Z1Z5,Grocery,46842.43,2342.12,49184.55,5.0,0,None
J1A6BF05362PABC,Electronics,27837.69,5010.78,32848.47,18.0,1,Invalid GSTIN
37URUZJ2131V1Z5,Grocery,32920.97,1646.05,34567.020000000004,5.0,0,None
05GAOUJ5131S1Z5,Essential Medicine,23327.92,2799.35,26177.269999999997,12.0,1,Calculation Error
04TQILE1350R1Z5,Books,45860.45,5503.25,51363.7,5.0,1,Rate Mismatch
20YKHSC6606G1Z5,Luxury Goods,25362.77,7101.58,32464.35,28.000000000000004,0,None
02ISVAH8016A1Z5,Electronics,9227.89,461.39,9689.279999999999,18.0,1,Rate Mismatch
35GLURB9658D1Z5,Books,33477.61,1673.88,35151.49,5.0,0,None
22URJKM9576F1Z5,Essential Medicine,37445.39,4493.45,41938.84,12.0,0,None
04JITCZ2335V1Z5,Essential Medicine,49399.48,5927.94,55327.420000000006,12.0,0,None
30TFMYC6265F1Z5,Luxury Goods,20068.49,3612.33,23680.82,28.000000000000004,1,Rate Mismatch
36IJRFH6627A1Z5,Services,49352.93,0,-100,18.0,1,Anomalous Value
23LBXDI7495P1Z5,Grocery,41115.79,2055.79,43171.58,5.0,0,None
09XDPBF1625S1Z5,Luxury Goods,15886.11,1906.33,17792.440000000002,28.000000000000004,1,Rate Mismatch
29DRLFU2437I1Z5,Essential Medicine,29525.76,0,-100,12.0,1,Anomalous Value
25ULXCR8351T1Z5,Services,22626.17,4072.71,26698.879999999997,18.0,0,None
12BFRYM5425B1Z5,Services,12701.05,2286.19,14987.24,18.0,0,None
31WEKCD7249J1Z5,Books,44433.07,2221.65,46654.72,5.0,0,None
23JXCNT9650E1Z5,Luxury Goods,34916.61,0,-100,28.000000000000004,1,Anomalous Value
25GRQDA0261Q1Z5,Luxury Goods,42620.59,11933.77,54554.36,28.000000000000004,0,None
12GCMTC8911I1Z5,Electronics,34469.09,6204.44,40673.53,18.0,0,None
04FGSGI4540M1Z5,Luxury Goods,39989.28,11197.0,51186.28,28.000000000000004,0,None
09FTJOD7800D1Z5,Books,14686.13,734.31,15420.439999999999,5.0,0,None
09CQWOP3261V1Z5,Luxury Goods,2065.48,578.33,2643.81,28.000000000000004,0,None
29CPDBQ7036J1Z5,Books,7006.92,350.35,7357.27,5.0,0,None
32STDQA8009V1Z5,Grocery,15264.04,763.2,16027.240000000002,5.0,0,None
O365EET98KM8TSQ,Services,15105.3,2718.95,17824.25,18.0,1,Invalid GSTIN
08BLBUB0891R1Z5,Grocery,42668.61,2133.43,44802.04,5.0,0,None
01EKERH0042W1Z5,Electronics,38240.26,6883.25,45123.51,18.0,0,None
11IZZMI1308W1Z5,Electronics,3330.31,599.46,3929.77,18.0,0,None
27CTNLG2931K1Z5,Books,22863.79,1143.19,24006.98,5.0,0,None
31PSEQO7127B1Z5,Luxury Goods,33887.59,9488.53,43376.119999999995,28.000000000000004,0,None
29AQXTV6719F1Z5,Electronics,11075.88,1993.66,13119.539999999999,18.0,1,Calculation Error
28YUCIO8569A1Z5,Luxury Goods,12632.49,3537.1,16169.59,28.000000000000004,0,None
11OROME6761D1Z5,Electronics,28193.6,0,-100,18.0,1,Anomalous Value
16DTQJU3524L1Z5,Services,48731.07,8771.59,57502.66,18.0,0,None
13OOOGG4309C1Z5,Books,23927.67,2871.32,26798.989999999998,5.0,1,Rate Mismatch
22JHCBR2103T1Z5,Books,10217.09,510.85,10727.94,5.0,0,None
28NMWBM2209R1Z5,Grocery,37813.61,1890.68,39704.29,5.0,0,None
08GQRXQ3902G1Z5,Services,9568.6,1722.35,11290.95,18.0,0,None
10QLWFS7697U1Z5,Essential Medicine,48364.68,0,-100,12.0,1,Anomalous Value
01AJCNZ5578H1Z5,Luxury Goods,13706.78,3837.9,17544.68,28.000000000000004,0,None
08CREQE6062Q1Z5,Luxury Goods,173.4,48.55,221.95,28.000000000000004,0,None
30YOGLZ2070X1Z5,Books,42074.32,2103.72,44178.04,5.0,0,None
19GCCMY3050E1Z5,Grocery,13525.82,676.29,14202.11,5.0,0,None
17DLENF0637Y1Z5,Essential Medicine,48259.91,5791.19,54051.100000000006,12.0,0,None
12QKLTX4509E1Z5,Services,32279.6,5810.33,38089.93,18.0,0,None
04GBWQC1000Q1Z5,Electronics,38747.18,6974.49,45721.67,18.0,0,None
26HGITE6220L1Z5,Luxury Goods,32156.43,9003.8,41160.229999999996,28.000000000000004,0,None
31PXDQH3058C1Z5,Electronics,20901.72,3762.31,24664.030000000002,18.0,0,None
27FYKYW2605C1Z5,Grocery,19391.25,969.56,20360.81,5.0,0,None
27RRJKY5485K1Z5,Luxury Goods,21212.37,5939.46,27151.829999999998,28.000000000000004,0,None
34DXWNC7614Q1Z5,Services,5226.61,940.79,6167.4,18.0,0,None
10LOGDF7490I1Z5,Grocery,28574.67,1428.73,30003.399999999998,5.0,0,None
02MDTFM2978O1Z5,Electronics,37841.48,1892.07,39733.55,18.0,1,Rate Mismatch
13QWOWA7084X1Z5,Essential Medicine,39811.0,4777.32,44588.32,12.0,0,None
18ZKRTD4482E1Z5,Services,27675.7,4981.63,32657.33,18.0,0,None
03RHSWI8588Q1Z5,Books,908.57,45.43,954.0,5.0,0,None
04UFUMR8129C1Z5,Grocery,7436.6,371.83,7808.43,5.0,0,None
70979Z7JTTBC1ZF,Essential Medicine,35289.16,4234.7,39523.86,12.0,1,Invalid GSTIN
11PXMOY7312D1Z5,Electronics,12789.87,2302.18,15092.050000000001,18.0,0,None
12UVWOL7179G1Z5,Essential Medicine,16895.52,2027.46,18922.98,12.0,0,None
37BKXVY4171Z1Z5,Books,42841.87,2142.09,44983.96000000001,5.0,0,None
COM8QI8R5POUYQ6,Books,6121.46,306.07,6427.53,5.0,1,Invalid GSTIN
04ACNQV8191Y1Z5,Luxury Goods,24568.49,6879.18,31447.670000000002,28.000000000000004,0,None
